Db,Ndb Id,FoodDescription,Manufacturer 
BF,45143387,"SNACK FACTORY, PRETZEL CRISPS, WHITE CHOCOLATE & PEPPERMINT, UPC: 049508008354",Snack Factory Inc
BF,45161380,"TATE'S BAKE SHOP, COOKIES, CHOCOLATE CHIP, UPC: 810291002221","Tate's Bake Shop, Inc."
BF,45149399,"NONNI'S, DARK CHOCOLATE BISCOTTI, CRANBERRY ALMOND, UPC: 718604974268",NONNI'S FOODS LLC
BF,45255819,"DUO SWIRL HAZELNUT CHOCOLATE SPREAD, UPC: 885616005447",none
BF,45152337,"HERR'S, HALLOWEEN TREAT PACKS - PRETZELS, CHOCOLATE, UPC: 072600074484",HERR FOODS INC.
BF,45163957,"CHOCEUR, MILK CHOCOLATE COVERED ALMONDS, UPC: 041498210595",Aldi-Benner Company
BF,45146479,"CULINARIA, MILK CHOCOLATE, PEANUT BUTTER CUP, UPC: 041318221121","Schnuck Markets, Inc."
BF,45007450,"EL ALMENDRO, TURRON ALMOND CROCANTI WITH CHOCOLATE, UPC: 638564873008",EL ALMENDRO
BF,45149685,"GALERIE, STAR WARS EASTER MILK CHOCOLATE, UPC: 768395475642",Ross Acquisition Inc.
BF,45143053,"FRANKFORD, MILK CHOCOLATE FOILED HEARTS, UPC: 041376509889","Frankford Candy, LLC"
BF,45147933,"ARTISAN SEA SALT ALMOND CARAMELS DARK CHOCOLATE, UPC: 072431004636",Lunds Inc
BF,45159620,"MRS. FIELDS, COOKIES, SEMI-SWEET CHOCOLATE CHIP, UPC: 886002710068",Mrs. Fields Famous Brands LLC
BF,45152583,"RUSSELL STOVER, SOLID MILK CHOCOLATE, UPC: 077260008589",RUSSELL STOVER CANDIES INC.
BF,45078081,"POCKY, CHOCOLATE CREAM COVERED BISCUIT STICKS, UPC: 073141551342",Ezaki Glico USA Corporation
BF,45173742,"SCHNUCKS BAKERY, DELUXE PETITE CAKE, GERMAN CHOCOLATE, UPC: 041318311662","Schnuck Markets, Inc."
BF,45153158,"ORIGINAL GOURMET, ORIGINAL DOUBLE CHOCOLATE CHIP COOKIE, UPC: 654954202968",Original Gourmet Food Company Inc.
BF,45156108,"ENGLISH BAY BATTER, COOKIES, CHOCOLATE CHUNK, UPC: 062110803957",ENGLISH BAY BATTER INC.
BF,45152601,"RUSSELL STOVER, ALL DARK FINE CHOCOLATES, UPC: 077260048424",RUSSELL STOVER CANDIES INC.
BF,45148509,"WHITMAN'S, SAMPLER, ASSORTED FINE CHOCOLATE, UPC: 076740079552","WHITMAN'S CANDIES, INC."
BF,45164143,"WORLD'S FINEST, CHOCOLATE COVERED PECANS, UPC: 043268634891","WORLD'S FINEST CHOCOLATE, INC."
BF,45237131,"DARK CHOCOLATE ESPRESSO COOKIE MIX, UPC: 844527020161",none
BF,45254087,"ROLO, CHEWY CARAMEL IN MILK CHOCOLATE, UPC: 03439803",Miller Brewing Company
BF,45060991,"WILD HARVEST, ORGANIC CHOCOLATE SANDWICH COOKIES, UPC: 711535507192",Star Markets Co.
BF,45336026,"CRISPY BARS WITH WHITE CHOCOLATE DRIZZLE, UPC: 085239013359",Target Stores
BF,45157637,"ZACHARY, CHOCOLATE COVERED EGGS, MARSHMALLOW, UPC: 075186157978",Zachary Confections Inc
BF,45146193,"MARNIER, FINEST SWISS MILK LIQUEUR CHOCOLATE, UPC: 787093072601",Goldkenn SA
BF,45249198,"YVES THURIE'S, THE FRENCH CHOCOLATE MACARONS, UPC: 066909100449",none
BF,45173739,"SCHNUCKS, DELUX PETITE CAKE TRIPLE CHOCOLATE, UPC: 041318311655","Schnuck Markets, Inc."
BF,45151640,"DARK CHOCOLATE COVERED COCONUT ALMONDS, UPC: 041498204334",Aldi-Benner Company
BF,45250074,"RUSSELL STOVER, SANTA CANDY COVERED IN MILK CHOCOLATE, UPC: 077260061706",RUSSELL STOVER CANDIES INC.
BF,45148543,"PECAN DELIGHT SANTA IN MILK CHOCOLATE, UPC: 077260061218",RUSSELL STOVER CANDIES INC.
BF,45144105,"RUSSELL STOVER, ASSORTED FINE CHOCOLATE, UPC: 077260048417",RUSSELL STOVER CANDIES INC.
BF,45237140,"CHOCOLATE CHIP TEDDY BEARS  COOKIES, UPC: 745527113566","Bud's Best Cookies, Inc."
BF,45284200,"CRUNCHY, TWO MILK CHOCOLATE PEANUT BUTTER CUPS, UPC: 03454705",none
BF,45249947,"WHOLE BLUEBERRIES DIPPED IN CREAMY DOVE DARK CHOCOLATE, UPC: 040000491637",Mars Chocolate North America LLC
BF,45145253,"CUB FRESH, DARK CHOCOLATE NONPAREILS, UPC: 020526007444","Bergin Nut Company, Inc."
BF,45142056,"MILK CHOCOLATE ENGLISH TOFFEE BAR, UPC: 010700061478","Leaf, Inc."
BF,45158498,"DOLCETTO PETITES, WAFER BITES, CHOCOLATE, UPC: 819529006697","Fusion Gourmet, Inc."
BF,45274666,"DARK CHOCOLATE-COVERED ESPRESSO BEANS, UPC: 085239015513",Target Stores
BF,45156847,"CHLINARIA, DARK CHOCOLATE, MINT AND COOKIE, UPC: 041318221152","Schnuck Markets, Inc."
BF,45295719,"CHOCOLATE CHIP BLONDIE BAR MIX, UPC: 014623010308",Northwest Specialty Bakers
BF,45162172,"FLIPZ, MINIS MILK CHOCOLATE COVERED PRETZELS, UPC: 872181006733",DEMET'S CANDY COMPANY
BF,45249144,"NABISCO, OREO, CHOCOLATE SANDWICH COOKIES, PEPPERMINT CREME, UPC: 044000038366",Nabisco Biscuit Company
BF,45304919,"MINI FUDGE STRIPES DARK CHOCOLATE COOKIES, UPC: 030100539698",Keebler Company
BF,45161624,"NATURE'S EATS, INC., CHOCOLATE PRETZELS, UPC: 832112000933","Texas Star Nut & Food Company, Inc."
BF,45039618,"ICE CREAM WITH CHOCOLATE SANDWICH COOKIES, UPC: 708820678880","Meijer, Inc."
BF,45161582,"KRAKUS, GINGERBREAD IN CHOCOLATE WITH ICING COOKIES, UPC: 820213130505",Square Enterprises Corp.
BF,45157156,"WEGMANS, MILK CHOCOLATE JUMBO PRETZELS WITH SPRINKLES, UPC: 077890366127","Wegmans Food Markets, Inc."
BF,45144719,"MILK CHOCOLATE ENGLISH TOFFEE BARS, UPC: 010700960658","Leaf, Inc."
BF,45165223,"MARKET PANTRY, SPOOKY CHOCOLATE CHIP CRISPY COOKIES, UPC: 085239040461",Target Stores
BF,45155958,"GOLD EMBLEM, DARK CHOCOLATE, ORANGE AND ALMONDS, UPC: 050428492628","CVS Pharmacy, Inc."
BF,45260686,"MINI BANANA CHOCOLATE CHIP MUFFINS, UPC: 018169015919",Byerly Foods International
BF,45146722,"MRS. FIELDS, CHOCOLATE CHIP COOKIES, UPC: 813387016065",SCM
BF,45006905,"RITTER SPORT, MILK CHOCOLATE WITH STRAWBERRY CREME, UPC: 050255269004",ALFRED RITTER GMBH & CO. KG
BF,45139137,"MARINELA, SUAVI CREMAS, FILLED CHOCOLATE FLAVORED WAFERS, UPC: 074323037937",none
BF,45248606,"A COLLECTION OF FINE BELGIAN CHOCOLATES, UPC: 042201000984",none
BF,45211465,"AUTHENTIC FRENCH CHOCOLATE SWIRL BRIOCHE, UPC: 891071001450","ECI Storage and Logistics, Inc."
BF,45157740,"WEGMANS, HALLOWEEN MILK CHOCOLATE NON-PAREILS, UPC: 077890368442","Wegmans Food Markets, Inc."
BF,45259648,"8'' SINGLE LAYER CHOCOLATE CAKE, UPC: 049800144675",none
BF,45159540,"LOC MARIA, CREPES BELGIAN CHOCOLATE BISCUITS, UPC: 876012009603",none
BF,45157154,"WEGMANS, PREMIUM HALLOWEEN CHOCOLATE RACKS, UPC: 077890366912","Wegmans Food Markets, Inc."
BF,45150038,"KRAKUS, CHOCOLATE CREAM FILLED WAFERS, UPC: 820213132035",Square Enterprises Corp.
BF,45148566,"WEGMANS, DARK CHOCOLATE, ORANGE CHINNAMAN, UPC: 077890366929","Wegmans Food Markets, Inc."
BF,45165328,"KARA CHOCOLATES, FUDGE, PUMPKIN SPICE, UPC: 090272015260","Fenton Enterprises, Inc."
BF,45318343,"STORYBOOK & PUZZLES MILK CHOCOLATE CANDIES, UPC: 040000487845",Mars Chocolate North America LLC
BF,45318317,"SOLID BUNNY WITH MINIS MILK CHOCOLATE, UPC: 040000483540",Mars Chocolate North America LLC
BF,45259584,"TWIST'N POUR DISPENSER MILK CHOCOLATE CANDIES, UPC: 040000483274",Mars Chocolate North America LLC
BF,45363847,"TWIX, COOKIE BARS, CARAMEL-MILK CHOCOLATE, UPC: 040000488453",Mars Chocolate North America LLC
BF,45249084,"MILKY WAY, BUNNIES SIMPLY CARAMEL MILK CHOCOLATE, UPC: 040000420781",Mars Chocolate North America LLC
BF,45215732,"SEA SALT CARAMEL CHOCOLATE CREME PIE, UPC: 078742077116","WAL-MART STORES, INC."
BF,45159684,"MILK CHOCOLATE PEANUT BUTTER CUPS, UPC: 894455000261","Justin's, LLC"
BF,45152248,"AMPORT FOODS, ORGANIC DARK CHOCOLATE COVERED RAISINS, UPC: 071725748089",AMERICAN IMPORTING CO. INC.
BF,45333860,"CANDY CRUSH, COLOR BOMBS CHOCOLATE CANDY, UPC: 000790350125",Healthy Food Brands LLC
BF,45154483,"LINDT, LINDOR WHITE CHOCOLATE TRUFFELS, PEPPERMINT, UPC: 009542011758",Lindt & Sprungli (Schweiz) AG
BF,45149039,"ATKINS, ENDULGE, CHOCOLATE PEANUT CANDIES, UPC: 637480073752","ATKINS NUTRITIONALS, INC."
BF,45147426,"AUTHENTIC MEXICAN CHOCOLATE BEVERAGE MIX, UPC: 051336000158",Con-Mat Corporation
BF,45340289,"DARK CHOCOLATE SILKY SMOOTH EGGS, UPC: 040000416524",Mars Chocolate North America LLC
BF,45259587,"MILK CHOCOLATE WITH CREAMY CARAMEL AND PEANUTS, UPC: 040000483557",Mars Chocolate North America LLC
BF,45259586,"HAPPY VALENTINE'S DAY! MILK CHOCOLATE CANDIES, UPC: 040000483397",Mars Chocolate North America LLC
BF,45250733,"SNICKERS, MILK CHOCOLATE HEARTS, CREAMY CARAMEL AND PEANUTS, UPC: 040000473480",Mars Chocolate North America LLC
BF,45149425,"JEWEL OSCO, DARK CHOCOLATE, ALMONDS, UPC: 722648544097",Superior Nut/candy Distribut'G
BF,45248214,"M&M'S, CANDIES, MILK CHOCOLATE, UPC: 040000393139",Mars Chocolate North America LLC
BF,45208822,"DARK AND WHITE CHOCOLATE BARK WITH PEPPERMINT CANDIES, UPC: 085239015469",Target Stores
BF,45152832,"WHITE CHOCOLATE COVERED CRISPY COOKIES WITH CREAM FILLING, UPC: 085239015452",Target Stores
BF,45149023,"CHARLOTTE'S, BARK COOKIES, BUTTER, CHOCOLATE CHIP, UPC: 628834040513",none
BF,45143146,"CHOCEUR, MINI MILK CHOCOLATE S'MORES BITE, UPC: 041498202750",Aldi-Benner Company
BF,45152591,"RUSSELL STOVER, SOLID MILK CHOCOLATE, UPC: 077260015426",RUSSELL STOVER CANDIES INC.
BF,45142974,"PIGGLY WIGGLY, PREMIUM CHOCOLATE CHUNK COOKIES, UPC: 041290052256",Piggly Wiggly Company
BF,45282282,"CHEWY CHOCOLATE CHIP PREMIUM COOKIES, UPC: 049705086872",Market Basket Inc.
BF,45280126,"CANDY GEMS CHOCOLATE CHIP COOKIES, UPC: 049705086889",Market Basket Inc.
BF,45153782,"GALERIE, LOVE POOH MILK CHOCOLATE CHARACTER, UPC: 768395487218",Ross Acquisition Inc.
BF,45054242,"MOCHA & CHOCOLATE HOT COCOA MIX, UPC: 878326000109","KENT PRECISION FOODS GROUP, INC."
BF,45157098,"RUSSELL STOVER, PUMPKIN, DARK CHOCOLATE & CRANBERRY CREAM, UPC: 077260067715",RUSSELL STOVER CANDIES INC.
BF,45152555,"A V A, DARK CHOCOLATE COVERED CRANBERRIES, UPC: 076841041212",Adamba Imports International
BF,45165240,"MARKET PANTRY, CHOCOLATE DIPPED PRETZELS, UPC: 085239412121",Target Stores
BF,45153989,"MRS. FIELD'S, MILK CHOCOLATE CHIP COOKIES, UPC: 813387016058",SCM
BF,45148811,"WHITE DRIZZLE PRETZEL RODS DIPPED IN MILK CHOCOLATE, UPC: 085239957202",Target Stores
BF,45012714,"TASTE OF INSPIRATIONS, AUTHENTIC BELGIAN DARK CHOCOLATE WITH HAZELNUTS, UPC: 725439951739","Delhaize America, Inc."
BF,45161466,"MRS. FIELDS, MILK CHOCOLATE CHIP COOKIES, UPC: 813387016041",SCM
BF,45333890,"ROCKY MOUNTAIN CHOCOLATE FACTORY, ENGLISH TOFFEE, UPC: 751269008572","ROCKY MOUNTAIN CHOCOLATE FACTORY, INC."
BF,45006671,"CHOCOLATE COVERED PEANUT BRITTLE PIECES, UPC: 020633100304",PARDOE'S PERKY PEANUTS
BF,45281683,"MINIATURES MILK CHOCOLATE PEANUTS BUTTER CUPS, UPC: 768395471095",none
BF,45260235,"CHOCOLATE DOUBLE FILLED CREME SANDWICH COOKIES, UPC: 085239094822",Target Stores
BF,45145982,"GALERIE, DISNEY MILK CHOCOLATE CHARACTERS, UPC: 768395487225",Ross Acquisition Inc.
BF,45252650,"FUDGE DRIZZLED CHOCOLATE CHIP COOKIES, UPC: 819898019021","Back To Nature Foods Company, LLC"
BF,45153456,"LA DOLCE VITA, ALMOND PRALINES WITH CHOCOLATE, UPC: 718604720230",NONNI'S FOODS LLC
BF,45283204,"CHOCOLATE COOKIE HAUNTED HOUSE KIT, UPC: 085239410899",Target Stores
BF,45161892,"COCOMELS, DARK CHOCOLATE COVERED COCONUT MILK CARAMELS, UPC: 853610003356",JJ's Sweets
BF,45152853,"BAVARIAN-STYLE PRETZELS ENROBED IN DARK CHOCOLATE, UPC: 085239951675",Target Stores
BF,45012715,"TASTE OF INSPIRATIONS, AUTHENTIC BELGIAN MILK CHOCOLATE, UPC: 725439951715","Delhaize America, Inc."
BF,45188753,"ARROZ INFLADO CON SABOR A CHOCOLATE CEREAL, UPC: 7502233114637","Apa Publications, Inc."
BF,45158986,"KELLY FAMILY KITCHEN, CHOCOLATE CHIP COOKIE, UPC: 868012000001",Kelly Group of Coral Gables LLC
BF,45145763,"BALANCE, NEW! BALANCE BITES CHOCOLATE, UPC: 750049577109","NBTY, INC."
BF,45039089,"GRAETER'S, GELATO, DART CHOCOLATE TRUFFLE, UPC: 731493130409",Graeter's Inc.
BF,45157733,"GARDNERS CANDIES, CRISPED RICE CHOCOLATE BAR, UPC: 088671110020",Gardners Candies Inc.
BF,45148549,"RUSSELL STOVER, SOLID MILK CHOCOLATE, UPC: 077260009654",RUSSELL STOVER CANDIES INC.
BF,45044214,"FANNIE MAY, SOLID MILK CHOCOLATE, UPC: 052745953035","Fannie May Confections, Inc."
BF,45012404,"ROUNDY'S, SELECT, GELATO, WHITE CHOCOLATE RASPBERRY, UPC: 011150001069",none
BF,45012349,"FIGO!, ORGANIC GELATO, CHOCOLATE DUET, UPC: 653888070124","Boulder Homemade, Inc."
BF,45154485,"LINDT, LINDOR, ASSORTED CHOCOLATE TRUFFLES, UPC: 009542014759",Lindt & Sprungli (Schweiz) AG
BF,45142018,"LINDT, LINDOR, ASSORTED CHOCOLATE TRUFFLE EGGS, UPC: 009542014476",Lindt & Sprungli (Schweiz) AG
BF,45014933,"FRANKFORD, NICKELODEON TMNT MILK CHOCOLATE, UPC: 041376701641","Frankford Candy, LLC"
BF,45106255,"LINDT, CREATION DARK CHOCOLATE, MINT COULIS, UPC: 009542018078",Lindt & Sprungli (Schweiz) AG
BF,45166673,"TARGET CORPORATION, WHITE CHOCOLATE MINI BARK, UPC: 845777010230","G. Debbas Chocolatier, Inc."
BF,45154167,"TARGET, WHITE CHOCOLATE WITH JELLY BEANS MINI BARK, UPC: 845777010223","G. Debbas Chocolatier, Inc."
BF,45012679,"ITTIBITZ, ICE CREAM, CHOCOLATE CHIP COOKIE DOUGH, UPC: 041483035110",Kemps LLC
BF,45012607,"ROUNDY'S, SELECT, ICE CREAM, DEATH BY CHOCOLATE, UPC: 011150584630",none
BF,45044194,"FANNIE MAY, SOLID DARK CHOCOLATE, UPC: 052745953028","Fannie May Confections, Inc."
BF,45145757,"FRAN'S CHOCOLATES, GRAY & SMOKED SALT CARAMELS, UPC: 749668202530","FRAN'S CHOCOLATES, LTD."
BF,45044738,"LINDT, IRRESISTIBLY SMOOTH MILK CHOCOLATE TRUFFLES, UPC: 009542015206",Lindt & Sprungli (Schweiz) AG
BF,45012403,"ROUNDY'S, SELECT, ICE CREAM, CHOCOLATE, UPC: 011150584753",none
BF,45012318,"ELEMENT, RICE CAKE, MILK CHOCOLATE, UPC: 0857360004014","Element Snacks, Inc."
BF,45144681,"LINDT, LINDOR, MILK CHOCOLATE TRUFFLES, UPC: 009542016173",Lindt & Sprungli (Schweiz) AG
BF,45106352,"LINDT, MILK CHOCOLATE, HAZELNUT TORTE, UPC: 009542018061",Lindt & Sprungli (Schweiz) AG
BF,45146573,"FRANKFORD, BUNNY BUCKS MILK CHOCOLATE, UPC: 041376972188","Frankford Candy, LLC"
BF,45012226,"STEPHEN'S, GOURMET HOT COCOA, CHOCOLATE MINT TRUFFLE, UPC: 729776124405","Indulgent Foods, LLC"
BF,45166659,"ZINGERMAN'S CANDY MANUFACTORY, CHOCOLATE COVERED PEANUT BRITTLE, UPC: 844397001888",Zingerman's Coffee Co.
BF,45159671,"TRUJOY, CHOCO CHEWS, CHOCOLATE CANDY, UPC: 891475001667",TruSweets LLC
BF,45044012,"LINDT, SOLID MILK CHOCOLATE EGGS, UPC: 009542014506",Lindt & Sprungli (Schweiz) AG
BF,45146337,"CARIBOU COFFEE, MILK CHOCOLATE GRAHAMS, UPC: 798493136879","Caribou Coffee Company, Inc."
BF,45251917,"MILKA, ALPINE MILK CHOCOLATE, CHERRY CREAM, UPC: 891128148152",Stark USA Inc.
BF,45282567,"SEA SALTED CARAMEL POPCORN DRIZZLED IN DARK CHOCOLATE, UPC: 072431002175",Lunds Inc
BF,45165514,"CLEVER CANDY, MILK CHOCOLATE LIPS, UPC: 618645298821","Nassau Candy Distributors, Inc."
BF,45153180,"SIMPLY INDULGENT GOURMET, DARK CHOCOLATE PRETZELS, UPC: 659422312170","TOO GOOD GOURMET, INC."
BF,45178674,"CHOCOLATE CHEESE FUDGE WITHOUT WALNUTS, UPC: 097073815273","Jim's Cheese, LLC"
BF,45157075,"PALMER'S CANDIES, CHOCOLATE CARAMEL HEARTS, UPC: 077232170900",PALMER CANDY COMPANY
BF,45105592,"LINDT, CREME BRULEE MILK CHOCOLATE, UPC: 009542018054",Lindt & Sprungli (Schweiz) AG
BF,45248580,"QUAKER, OATMEAL COOKIES, CHOCOLATE CHIP, UPC: 030000316580",THE QUAKER OATS COMPANY
BF,45038516,"TMNT MINI MILK CHOCOLATE BARS, UPC: 041376111464","Frankford Candy, LLC"
BF,45251959,"NESTLE, KITKAT, CHUNKY WHITE CHOCOLATE, UPC: 800020423779","VPGC, LLC"
BF,45014932,"FRANKFORD, DISNEY PRINCESS MILK CHOCOLATE, UPC: 041376701627","Frankford Candy, LLC"
BF,45166666,"ERIC CARLE, CHOCOLATE CHIP COOKIES, UPC: 845120060998",Primary Colors Design Corp
BF,45196301,"FOOD CLUB, PUDDING SNACKS, CHOCOLATE, UPC: 036800403949","Topco Associates, Inc."
BF,45155064,"MERICO, COOKIE DOUGH, CHOCOLATE CHIP, UPC: 033700005358","Ralcorp Frozen Bakery Products, Inc."
BF,45166105,"JO'S CANDIES, HEART COOKIES, CHOCOLATE, UPC: 755350100060",Jo's Candies LLC
BF,45160579,"SIMPLY INDULGENT GOURMET, WHITE CHOCOLATE PRETZELS, UPC: 659422312163","TOO GOOD GOURMET, INC."
BF,45145535,"COASTAL COCKTAILS, MILK CHOCOLATE TRUFFLES, UPC: 732346299144",Coastal Cocktails Inc.
BF,45159192,"POPCORNOPOLIS, GOURMET ZEBRA POPCORN, CARAMEL CHOCOLATE, UPC: 897549000499",POPCORNOPOLIS LLC
BF,45145269,"MOONSTRUCK, DARK HEART CHOCOLATE COLLECTION, UPC: 711175123479",MOONSTRUCK CHOCOLATE CO.
BF,45106225,"LINDT, MOLTEN LAVA CAKE MILK CHOCOLATE, UPC: 009542018085",Lindt & Sprungli (Schweiz) AG
BF,45011654,"FOOD CLUB, CANDIES, CHOCOLATE, PEANUTS, UPC: 036800062238","Topco Associates, Inc."
BF,45188128,"CHOCOLATE COVERED SPONGE CAKE WITH CREAMY FILLING, UPC: 888109000059","HOSTESS BRANDS, LLC"
BF,45011455,"ROUNDY'S, TASTEEOS, TOASTED CORN & OAT CEREAL, CHOCOLATE, UPC: 011150100670",none
BF,45146958,"DOLGENCORP, MILK CHOCOLATE WITH CARAMEL & SEA SALT, UPC: 819077014359",European Chocolate LTD
BF,45152606,"RUSSELL STOVER, SOLID MILK CHOCOLATE, UPC: 077260082558",RUSSELL STOVER CANDIES INC.
BF,45147027,"ELMER CHOCOLATE, PJ'S COFFEE, COFFEE TRUFFLES, UPC: 041761101056",ELMER CANDY CORPORATION
BF,45011171,"FOOD CLUB, GRAHAMS CRAKERS, CHOCOLATE, UPC: 036800016743","Topco Associates, Inc."
BF,45175584,"WALGREENS, SWEET MESSAGE CANDY, MILK CHOCOLATE, UPC: 049022813939",WALGREENS CO.
BF,45157851,"JLM, NATURAL DARK CHOCOLATE RAISINS, UPC: 094776138975","Lipari Foods Operating Company, LLC"
BF,45248829,"HEART BOX 9"""" ASSORTMENT, CHOCOLATES, UPC: 012937451657",Mars Retail Group Inc.
BF,45242666,"GOODONYA, ORGANIC NUTRITION BAR, PEANUT BUTTER CHOCOLATE, UPC: 858151003414",the GoodOnYa bar
BF,45159305,"BARU, DREAMY DARK CHOCOLATE HIPPOS, UPC: 425031752214",none
BF,45200672,"DARK CHOCOLATE ALMOND SEA SALT, UPC: 722252261427",Clif Bar and Company
BF,45184602,"VANILLA & CHOCOLATE TWIST PREMIUM ICE CREAM, UPC: 077890370971","Wegmans Food Markets, Inc."
BF,45011474,"TALENTI, GELATO, GERMAN CHOCOLATE CAKE, UPC: 186852000631",Talenti 1 Inc.
BF,45045672,"AHOLD, CHOCOLATE DUNKER COOKIES, NATURAL FLAVOR, UPC: 688267151569","Ahold USA, Inc."
BF,45165487,"HARVEST SWEETS, COOKIE SNAPS, CHOCOLATE CHERRY ALMOND, UPC: 612681328535","Cape Cod Provisions, LLC."
BF,45149469,"LADY WALTON'S, BITE SIZE COOKIES, CHOCOLATE & ALMONDS, UPC: 730323480264","Lady Walton's Cookies, Inc."
BF,45145981,"FOOD LION, CHIPS DELIGHT CHOCOLATE CHIPS COOKIES, UPC: 035826088338",Food Town Stores Inc.
BF,45191456,"CREAMY PEANUT BUTTER BLENDED WITH DARK CHOCOLATE, UPC: 075450152814","Hy-Vee, Inc."
BF,45161970,"A RICH COCOA, CHOCOLATE CHIP & MARSHMALLOW COOKIE, UPC: 855544003105",Sara Snacker Cookie Company
BF,45035511,"NOTHIN BUT, CHOCOLATE COCONUT ALMONDS, UPC: 030955748887",First Row Software Publishing
BF,45143427,"RED & PINK, MILK CHOCOLATE FOILED HEARTS, UPC: 050428503768","CVS Pharmacy, Inc."
BF,45251995,"DAVID'S, HANDMADE TRUFFLES, BELGIAN CHOCOLATE, UPC: 625252007234",none
BF,45150418,"GOURMET ALMOND TOFFEE COVERED IN MILK CHOCOLATE, UPC: 855239003045","Colorado Confections, LLC"
BF,45186899,"JENIS, ICE CREAM, ASKINOSIE DARK MILK CHOCOLATE, UPC: 853169002732",Jeni's Splendid Ice Creams
BF,45180078,"WILD HARVEST, GRANOLA CEREAL, CHOCOLATE CHERRY NUT, UPC: 711535507703",Star Markets Co.
BF,45188258,"FRESH & EASY, WHITE CHOCOLATE CHIP COOKIE WITH BLONDIE, UPC: 5051379087494",none
BF,45180228,"SWEET SAM'S, CUPCAKE, VANILLA CHOCOLATE, UPC: 833282008323",SWEET SAM'S BAKING COMPANY
BF,45171348,"MILK CHOCOLATE CAKE TOPPER WITH CANDLE, UPC: 013065503232",Landies Candies Co. Inc.
BF,45171340,"LANDIES CANDIES, MILK CHOCOLATE CAKE TOPPER WITH CANDLE, UPC: 013065503188",Landies Candies Co. Inc.
BF,45253783,"MILK CHOCOLATE CAKE TOPPER WITH, UPC: 013065503195",Landies Candies Co. Inc.
BF,45162431,"VICTORIA, CASINO COOKIES WITH CREAM, CHOCOLATE, UPC: 750243039847",Yappers Hawaii
BF,45158831,"E. WEDEL, DARK CHOCOLATE WITH CHERRY FILLING, UPC: 901588017452",none
BF,45156277,"TOPS, RED VELVET MILK CHOCOLATE, UPC: 070784501314","Tops Markets, LLC"
BF,45153946,"MEMOIRES, DARK CHOCOLATE HEARTS BISCUITS, UPC: 811892010066",none
BF,45153495,"SUPERIOR NUT & CANDY, CHOCOLATE CRANBERRY TRAIL MIX, UPC: 722648712458",Superior Nut/candy Distribut'G
BF,45149440,"SUPERIOR NUT & CANDY, DARK CHOCOLATES COVERED CASHEWS, UPC: 722648712526",Superior Nut/candy Distribut'G
BF,45184790,"OPEN NATURE, ICE CREAM, CHOCOLATE, UPC: 079893092942",Glencourt Inc.
BF,45010699,"BLUE BUNNY, PREMIUM ICE CREAM, HOMEMADE CHOCOLATE, UPC: 070640034055","WELLS ENTERPRISES, INC."
BF,45188256,"FRESH & EASY, CHEESECAKE SQUARES, DARK CHOCOLATE, UPC: 5051379087333",none
BF,45180223,"SWEET SAM'S, CUPCAKE, CHOCOLATE PEANUT BUTTER, UPC: 833282008286",SWEET SAM'S BAKING COMPANY
BF,45171346,"LANDIES CANDIES, MILK CHOCOLATE CAKE TOPPER WITH CANDLE, UPC: 013065503225",Landies Candies Co. Inc.
BF,45171338,"LANDIES CANDIES, CAKE TOPPER WITH CANDLE, MILK CHOCOLATE, UPC: 013065502495",Landies Candies Co. Inc.
BF,45166427,"MEMOIRES, BISCUITS, CHOCOLATE GINGER CRUNCH, UPC: 811892010042",none
BF,45252067,"COCOMELS, DARK CHOCOLATE COVERED COCONUT MILK CARAMEL, UPC: 853610003370",JJ's Sweets
BF,45158530,"WORLD FOOD PRODUCTS, ANTIOXIDANT CRANMIX DARK CHOCOLATE, UPC: 835144037021",World Foods Products Inc.
BF,45156142,"YVES THURIES, EXQUISITE FRENCH CHOCOLATE, UPC: 066909100531",none
BF,45153497,"SUPERIOR NUT & CANDY, MILK CHOCOLATE PEANUTS, UPC: 722648712519",Superior Nut/candy Distribut'G
BF,45152733,"THE BAKERY BAKED WITH PRIDE, SANDWICH COOKIES, CHOCOLATE FUDGE, UPC: 078742096858","WAL-MART STORES, INC."
BF,45157142,"PEANUT BUTTER CHOCOLATE CHIP MINI COOKIES, UPC: 077890375464","Wegmans Food Markets, Inc."
BF,45173932,"FOOD LION, GRANOLA CLUSTERS, CHOCOLATE &, UPC: 035826088420",Food Town Stores Inc.
BF,45195402,"WEGMANS, BLENDED GREEK YOGURT, CHOCOLATE, UPC: 077890349892","Wegmans Food Markets, Inc."
BF,45172204,"TASTYKAKE, JUNIORS, CHOCOLATE LAYER CAKES, UPC: 025600089033",TASTY BAKING COMPANY
BF,45154283,"NIB MOR, DRINKING CHOCOLATE, MINT, UPC: 853081002261",NibMor Inc.
BF,45043755,"PEANUT CLUSTERS COVERED IN MILK CHOCOLATE, UPC: 041420051463",FERRARA CANDY COMPANY
BF,45144138,"WEGMANS, FAMOUS CHOCOLATE CHIP MINI COOKIES, UPC: 077890371060","Wegmans Food Markets, Inc."
BF,45351873,"SOFT CARAMELS COVERED IN MILK CHOCOLATE, UPC: 071720534939",none
BF,45192473,"CHOCOLATE DIPPED NEAPOLITAN ICE CREAM BAR, UPC: 767778001911","Paleteria La Michoacana, LLC"
BF,45161170,"GALERIE, STAR WARS CARAMEL FILLED CHOCOLATE HEARTS, UPC: 768395483746",Ross Acquisition Inc.
